page	line	y0	y1	x0	x1	text
19	35	754.0814208984375	766.0814208984375	33.75	42.65399932861328	U
19	35	754.0814208984375	766.0814208984375	45.779296875	52.3672981262207	S
19	35	754.0814208984375	766.0814208984375	55.494140625	88.39232635498047	BANK
20	1	5.11376953125	14.162109375	172.875	224.06045532226562	Transunion
20	1	2.339820384979248	9.08981990814209	224.0625	229.67849731445312	®
20	1	5.11376953125	14.162109375	309.0	348.4388732910156	Experian
20	1	2.339820384979248	9.08981990814209	348.4453125	354.0613098144531	®
20	1	5.11376953125	14.162109375	445.125	478.6453552246094	Equifax
20	1	2.339820384979248	9.08981990814209	478.65234375	484.2683410644531	®
20	2	23.11376953125	32.162109375	36.75	73.52269744873047	Account
20	2	23.11376953125	32.162109375	75.861328125	81.66632843017578	#
20	2	23.11376953125	32.1796875	172.875	178.66000366210938	--
20	2	23.11376953125	32.1796875	309.0	314.7850036621094	--
20	2	23.11376953125	32.1796875	445.125	450.9100036621094	--
20	3	41.86376953125	50.912109375	36.75	57.380287170410156	High
20	3	41.86376953125	50.912109375	59.72021484375	97.81060791015625	Balance:
20	3	41.86376953125	50.9296875	172.875	178.66000366210938	--
20	3	41.86376953125	50.9296875	309.0	319.2672119140625	$0
20	3	41.86376953125	50.9296875	445.125	450.9100036621094	--
20	4	59.86376953125	68.912109375	36.75	55.65013885498047	Last
20	4	59.86376953125	68.912109375	57.98876953125	95.79351806640625	Verified:
20	4	59.86376953125	68.9296875	172.875	178.66000366210938	--
20	4	59.86376953125	68.9296875	309.0	314.7850036621094	--
20	4	59.86376953125	68.9296875	445.125	450.9100036621094	--
20	5	78.61376953125	87.662109375	36.75	58.064884185791016	Date
20	5	78.61376953125	87.662109375	60.41015625	69.46542358398438	of
20	5	78.61376953125	87.662109375	71.80517578125	90.70531463623047	Last
20	5	78.61376953125	87.662109375	93.0439453125	129.99176025390625	Activity:
20	5	78.61376953125	87.6796875	172.875	178.66000366210938	--
20	5	78.61376953125	87.6796875	309.0	344.1051025390625	1.5.2025
20	5	78.61376953125	87.6796875	445.125	450.9100036621094	--
20	6	96.61376953125	105.662109375	36.75	58.064884185791016	Date
20	6	96.61376953125	105.662109375	60.41015625	104.50787353515625	Reported:
20	6	96.61376953125	105.6796875	172.875	178.66000366210938	--
20	6	96.61376953125	105.6796875	309.0	349.2423095703125	31.7.2025
